CONTRACT_ID,PLAYER_ID,FULL_NAME,DPM,SIGNING_DATE,SIGNING_TEAM_ID,TEAM_FULL_NAME,CONTRACT_CAP_SALARY,CONTRACT_TAX_SALARY,TOTAL_SALARY,OVERALL_PROTECTION_COVERAGE_LK,SKILL_PROTECTION_AMOUNT,SALARY_YEAR,OPTION_LK,CONTRACT_TYPE_LK,CONTRACT_LENGTH
76702,469064,Jonathan Isaac,1.394119771,2020-12-21,31,Orlando Magic,17400000,17400000,17400000,FULL,17400000,2022,NONE,RSEX,4
76702,469064,Jonathan Isaac,1.394119771,2020-12-21,31,Orlando Magic,17400000,17400000,17400000,FULL,17400000,2023,NONE,RSEX,4
76702,469064,Jonathan Isaac,1.394119771,2020-12-21,31,Orlando Magic,17400000,17400000,17400000,FULL,17400000,2024,NONE,RSEX,4
76705,439957,Luke Kennard,-0.7224925696,2020-12-21,24,LA Clippers,12727273,12727273,12727273,FULL,12727273,2021,NONE,RSEX,4
76705,439957,Luke Kennard,-0.7224925696,2020-12-21,24,LA Clippers,13745455,13745455,13745455,FULL,13745455,2022,NONE,RSEX,4
76705,439957,Luke Kennard,-0.7224925696,2020-12-21,24,LA Clippers,14763636,14763636,14763636,FULL,14763636,2023,NONE,RSEX,4
76705,439957,Luke Kennard,-0.7224925696,2020-12-21,24,LA Clippers,14763636,14763636,14763636,FULL,14763636,2024,TEAM,RSEX,4
76707,384602,Juan Toscano-Anderson,-1.904882703,2020-12-21,22,Golden State Warriors,0,0,0,PART,50000,2020,NONE,2WCT,1
76701,462033,Kyle Kuzma,-0.5327724736,2020-12-20,25,Los Angeles Lakers,13000000,13000000,13000000,FULL,13000000,2021,NONE,RSEX,3
76701,462033,Kyle Kuzma,-0.5327724736,2020-12-20,25,Los Angeles Lakers,13000000,13000000,13000000,FULL,13000000,2022,NONE,RSEX,3
76701,462033,Kyle Kuzma,-0.5327724736,2020-12-20,25,Los Angeles Lakers,13000000,13000000,13000000,FULL,13000000,2023,PLYR,RSEX,3
76700,347302,Rudy Gobert,3.705421068,2020-12-20,40,Utah Jazz,35344828,35344828,35344828,FULL,35344828,2021,NONE,VETEX,5
76700,347302,Rudy Gobert,3.705421068,2020-12-20,40,Utah Jazz,38172414,38172414,38172414,FULL,38172414,2022,NONE,VETEX,5
76700,347302,Rudy Gobert,3.705421068,2020-12-20,40,Utah Jazz,41000000,41000000,41000000,FULL,41000000,2023,NONE,VETEX,5
76700,347302,Rudy Gobert,3.705421068,2020-12-20,40,Utah Jazz,43827586,43827586,43827586,FULL,43827586,2024,NONE,VETEX,5
76700,347302,Rudy Gobert,3.705421068,2020-12-20,40,Utah Jazz,46655172,46655172,46655172,FULL,46655172,2025,PLYR,VETEX,5
76690,462181,Justin Wright-Foreman,-1.815558434,2020-12-19,18,New Orleans Pelicans,1445697,1620564,1445697,NONE,0,2020,NONE,SUMM,1
76693,443395,Josh Reaves,-1.552655601,2020-12-19,23,Houston Rockets,1445697,1620564,1445697,NONE,0,2020,NONE,SUMM,1
76697,439623,Paul Watson,-1.479173306,2020-12-19,39,Toronto Raptors,1445697,1620564,1445697,PART,350000,2020,NONE,REGCT,2
76697,439623,Paul Watson,-1.479173306,2020-12-19,39,Toronto Raptors,1701593,1701593,1701593,NONE,0,2021,NONE,REGCT,2
76694,348061,Dewan Hernandez,-2.601658042,2020-12-19,39,Toronto Raptors,1445697,1620564,1445697,NONE,0,2020,NONE,SUMM,1
76692,347811,Norvel Pelle,-2.687661671,2020-12-19,17,Cleveland Cavaliers,1445697,1620564,1445697,NONE,0,2020,NONE,SUMM,1
76691,347544,Chasson Randle,-1.796975332,2020-12-19,38,Oklahoma City Thunder,1620564,1620564,1678854,NONE,0,2020,NONE,SUMM,1
76687,439605,Frank Mason III,-0.11020136,2020-12-18,33,Philadelphia 76ers,1620564,1620564,1678854,NONE,0,2020,NONE,SUMM,1
76685,438626,Zylan Cheatham,-1.89144748,2020-12-18,28,Minnesota Timberwolves,1445697,1620564,1445697,NONE,0,2020,NONE,SUMM,1
76686,437429,Jordan Bell,-1.085378177,2020-12-18,42,Washington Wizards,1620564,1620564,1678854,NONE,0,2020,NONE,SUMM,1
76689,414333,Josh Gray,-2.648961074,2020-12-18,32,Indiana Pacers,1620564,1620564,1620564,NONE,0,2020,NONE,SUMM,1
76682,384460,Malcolm Miller,-2.310937825,2020-12-18,40,Utah Jazz,1620564,1620564,1678854,NONE,0,2020,NONE,SUMM,1
76684,347720,Yogi Ferrell,-1.200894991,2020-12-18,40,Utah Jazz,1620564,1620564,1737145,NONE,0,2020,NONE,SUMM,1
76680,439887,Jordan McLaughlin,0.2399651692,2020-12-17,28,Minnesota Timberwolves,0,0,0,PART,50000,2020,NONE,2WCT,1
76677,469597,Louis King,-1.884271587,2020-12-16,30,New York Knicks,1445697,1620564,1445697,NONE,0,2020,NONE,SUMM,1
76676,464345,Elie Okobo,-1.997686743,2020-12-16,29,Brooklyn Nets,1620564,1620564,1620564,NONE,0,2020,NONE,SUMM,1
76668,489521,Zhaire Smith,-1.809936589,2020-12-15,41,Memphis Grizzlies,1620564,1620564,1620564,NONE,0,2020,NONE,SUMM,1
76670,347990,Giannis Antetokounmpo,6.817171924,2020-12-15,27,Milwaukee Bucks,39344900,39344900,39344900,FULL,39344900,2021,NONE,VETEX,5
76670,347990,Giannis Antetokounmpo,6.817171924,2020-12-15,27,Milwaukee Bucks,42492492,42492492,42492492,FULL,42492492,2022,NONE,VETEX,5
76670,347990,Giannis Antetokounmpo,6.817171924,2020-12-15,27,Milwaukee Bucks,45640084,45640084,45640084,FULL,45640084,2023,NONE,VETEX,5
76670,347990,Giannis Antetokounmpo,6.817171924,2020-12-15,27,Milwaukee Bucks,48787676,48787676,48787676,FULL,48787676,2024,NONE,VETEX,5
76670,347990,Giannis Antetokounmpo,6.817171924,2020-12-15,27,Milwaukee Bucks,51935268,51935268,51935268,FULL,51935268,2025,PLYR,VETEX,5
76661,486670,Khyri Thomas,-2.214641079,2020-12-11,37,San Antonio Spurs,1620564,1620564,1620564,NONE,0,2020,NONE,SUMM,1
76657,495284,Charlie Brown Jr.,-1.393841127,2020-12-10,28,Minnesota Timberwolves,1445697,1620564,1445697,NONE,0,2020,NONE,SUMM,1
76655,347116,Paul George,4.765152266,2020-12-10,24,LA Clippers,42540494,42540494,42540494,FULL,42540494,2021,NONE,VETEX,4
76655,347116,Paul George,4.765152266,2020-12-10,24,LA Clippers,45943734,45943734,45943734,FULL,45943734,2022,NONE,VETEX,4
76655,347116,Paul George,4.765152266,2020-12-10,24,LA Clippers,49346974,49346974,49346974,FULL,49346974,2023,NONE,VETEX,4
76655,347116,Paul George,4.765152266,2020-12-10,24,LA Clippers,52750214,52750214,52750214,FULL,52750214,2024,PLYR,VETEX,4
76659,342342,Courtney Lee,-1.527554805,2020-12-10,20,Dallas Mavericks,1620564,1620564,2564753,NONE,0,2020,NONE,SUMM,1
76654,439606,Monte Morris,-0.6898261917,2020-12-09,21,Denver Nuggets,8449074,8449074,8449074,FULL,8449074,2021,NONE,VETEX,3
76654,439606,Monte Morris,-0.6898261917,2020-12-09,21,Denver Nuggets,9125000,9125000,9125000,FULL,9125000,2022,NONE,VETEX,3
76654,439606,Monte Morris,-0.6898261917,2020-12-09,21,Denver Nuggets,9800926,9800926,9800926,FULL,9800926,2023,NONE,VETEX,3
76653,438737,Skal Labissiere,-1.617270662,2020-12-09,30,New York Knicks,1620564,1620564,1737145,NONE,0,2020,NONE,SUMM,1
76652,433310,Shaquille Harrison,0.3349026013,2020-12-09,40,Utah Jazz,1620564,1620564,1678854,NONE,0,2020,NONE,SUMM,1
76649,469823,Moses Brown,-2.160128757,2020-12-08,38,Oklahoma City Thunder,0,0,0,PART,50000,2020,NONE,2WCT,1
76645,460986,Justin Robinson,-2.515613229,2020-12-06,33,Philadelphia 76ers,1445697,1620564,1445697,NONE,0,2020,NONE,SUMM,1
76643,348071,Jaylen Hoard,-1.685438063,2020-12-05,38,Oklahoma City Thunder,1445697,1620564,1445697,NONE,0,2020,NONE,SUMM,1
76640,468604,Frank Jackson,-2.999790297,2020-12-04,38,Oklahoma City Thunder,1678854,1678854,1678854,PART,250000,2020,NONE,REGCT,2
76640,468604,Frank Jackson,-2.999790297,2020-12-04,38,Oklahoma City Thunder,1824003,1824003,1824003,NONE,0,2021,NONE,REGCT,2
76639,437356,BJ Johnson,-2.718926198,2020-12-04,26,Miami Heat,1620564,1620564,1620564,NONE,0,2020,NONE,SUMM,1
76642,347516,Quinn Cook,-2.56197421,2020-12-04,25,Los Angeles Lakers,1620564,1620564,1737145,NONE,0,2020,NONE,SUMM,1
76634,443374,Melvin Frazier Jr.,-1.483392294,2020-12-03,38,Oklahoma City Thunder,1620564,1620564,1620564,NONE,0,2020,NONE,SUMM,1
76633,347744,Rondae Hollis-Jefferson,0.2469149324,2020-12-03,28,Minnesota Timberwolves,1620564,1620564,1882867,NONE,0,2020,NONE,SUMM,1
76635,347515,Anthony Davis,4.293036079,2020-12-03,25,Los Angeles Lakers,32742000,32742000,32742000,FULL,32742000,2020,NONE,REGCT,5
76635,347515,Anthony Davis,4.293036079,2020-12-03,25,Los Angeles Lakers,35361360,35361360,35361360,FULL,35361360,2021,NONE,REGCT,5
76635,347515,Anthony Davis,4.293036079,2020-12-03,25,Los Angeles Lakers,37980720,37980720,37980720,FULL,37980720,2022,NONE,REGCT,5
76635,347515,Anthony Davis,4.293036079,2020-12-03,25,Los Angeles Lakers,40600080,40600080,40600080,FULL,40600080,2023,NONE,REGCT,5
76635,347515,Anthony Davis,4.293036079,2020-12-03,25,Los Angeles Lakers,43219440,43219440,43219440,FULL,43219440,2024,ETO,REGCT,5
76636,344407,LeBron James,6.590930543,2020-12-03,25,Los Angeles Lakers,47063479,47063479,47063479,FULL,47063479,2021,NONE,VETEX,2
76636,344407,LeBron James,6.590930543,2020-12-03,25,Los Angeles Lakers,50828557,50828557,50828557,FULL,50828557,2022,NONE,VETEX,2
76628,469597,Louis King,-1.884271587,2020-12-02,43,Detroit Pistons,0,0,0,PART,50000,2020,NONE,2WCT,1
76629,457321,Antonius Cleveland,-1.833216126,2020-12-02,38,Oklahoma City Thunder,1620564,1620564,1620564,NONE,0,2020,NONE,SUMM,1
76630,347953,Glenn Robinson III,-0.8171561738,2020-12-02,36,Sacramento Kings,1620564,1620564,2028594,PART,100000,2020,NONE,REGCT,1
76632,342171,Paul Millsap,1.257979402,2020-12-02,21,Denver Nuggets,10000000,10000000,10000000,FULL,10000000,2020,NONE,REGCT,1
76622,462392,Rayjon Tucker,-2.134937388,2020-12-01,24,LA Clippers,1445697,1620564,1445697,NONE,0,2020,NONE,SUMM,1
76606,439882,Chris Chiozza,-0.8576847172,2020-12-01,29,Brooklyn Nets,1620564,1620564,1620564,NONE,0,2020,NONE,SUMM,1
76601,439684,Wes Iwundu,-0.6737005821,2020-12-01,20,Dallas Mavericks,1678854,1678854,1678854,FULL,1678854,2020,NONE,REGCT,2
76601,439684,Wes Iwundu,-0.6737005821,2020-12-01,20,Dallas Mavericks,1824003,1824003,1824003,FULL,1824003,2021,NONE,REGCT,2
76616,385233,Treveon Graham,-2.253411921,2020-12-01,27,Milwaukee Bucks,1620564,1620564,1737145,NONE,0,2020,NONE,SUMM,1
76613,384202,Jarrod Uthoff,-2.398668546,2020-12-01,18,New Orleans Pelicans,1620564,1620564,1620564,NONE,0,2020,NONE,SUMM,1
76599,380079,Trey Burke,0.01315776248,2020-12-01,20,Dallas Mavericks,3000000,3000000,3000000,FULL,3000000,2020,NONE,REGCT,3
76599,380079,Trey Burke,0.01315776248,2020-12-01,20,Dallas Mavericks,3150000,3150000,3150000,FULL,3150000,2021,NONE,REGCT,3
76599,380079,Trey Burke,0.01315776248,2020-12-01,20,Dallas Mavericks,3300000,3300000,3300000,FULL,3300000,2022,PLYR,REGCT,3
76617,348006,Josh Jackson,-0.4887484303,2020-12-01,43,Detroit Pistons,4767000,4767000,4767000,FULL,4767000,2020,NONE,REGCT,2
76617,348006,Josh Jackson,-0.4887484303,2020-12-01,43,Detroit Pistons,5005350,5005350,5005350,FULL,5005350,2021,NONE,REGCT,2
76618,347747,Jahlil Okafor,-1.76531,2020-12-01,43,Detroit Pistons,1882867,1882867,1882867,FULL,1882867,2020,NONE,REGCT,2
76618,347747,Jahlil Okafor,-1.76531,2020-12-01,43,Detroit Pistons,2130023,2130023,2130023,FULL,2130023,2021,NONE,REGCT,2
76600,347719,Willie Cauley-Stein,0.6687353142,2020-12-01,20,Dallas Mavericks,4100000,4100000,4100000,FULL,4100000,2020,NONE,REGCT,2
76600,347719,Willie Cauley-Stein,0.6687353142,2020-12-01,20,Dallas Mavericks,4100000,4100000,4100000,FULL,4100000,2021,TEAM,REGCT,2
76624,347603,Reggie Jackson,0.1693103508,2020-12-01,24,LA Clippers,1620564,1620564,2331593,FULL,2331593,2020,NONE,REGCT,1
76620,347524,Levi Randolph,-2.01580012,2020-12-01,17,Cleveland Cavaliers,1445697,1620564,1445697,NONE,0,2020,NONE,SUMM,1
76612,346663,Mason Plumlee,-0.2706980657,2020-12-01,43,Detroit Pistons,8000000,8000000,8000000,PTCND,8000000,2020,NONE,REGCT,3
76612,346663,Mason Plumlee,-0.2706980657,2020-12-01,43,Detroit Pistons,8137500,8137500,8137500,PTCND,8137500,2021,NONE,REGCT,3
76612,346663,Mason Plumlee,-0.2706980657,2020-12-01,43,Detroit Pistons,8525000,8525000,8525000,PTCND,4262500,2022,NONE,REGCT,3
76621,342408,Nicolas Batum,-0.4199214791,2020-12-01,24,LA Clippers,1620564,1620564,2564753,FULL,2564753,2020,NONE,REGCT,1
76623,342353,Wayne Ellington,-0.1110557269,2020-12-01,43,Detroit Pistons,1620564,1620564,2564753,FULL,2564753,2020,NONE,REGCT,1
76598,342044,J.J. Barea,-0.1720450098,2020-12-01,20,Dallas Mavericks,1620564,1620564,2564753,FULL,2564753,2020,NONE,REGCT,1
76549,494865,Max Strus,-1.74237183,2020-11-30,26,Miami Heat,1445697,1620564,1445697,NONE,0,2020,NONE,SUMM,1
76589,469917,Ky Bowman,-3.18611565,2020-11-30,24,LA Clippers,1445697,1620564,1445697,NONE,0,2020,NONE,SUMM,1
76552,461246,Wenyen Gabriel,-1.17411744,2020-11-30,18,New Orleans Pelicans,1620564,1620564,1620564,PART,1620564,2020,NONE,REGCT,2
76552,461246,Wenyen Gabriel,-1.17411744,2020-11-30,18,New Orleans Pelicans,1762796,1762796,1762796,NONE,0,2021,NONE,REGCT,2
76554,460740,Isaiah Hartenstein,0.1661853251,2020-11-30,21,Denver Nuggets,1620564,1620564,1620564,FULL,1620564,2020,NONE,REGCT,2
76554,460740,Isaiah Hartenstein,0.1661853251,2020-11-30,21,Denver Nuggets,1762796,1762796,1762796,FULL,1762796,2021,PLYR,REGCT,2
76560,384201,Frank Kaminsky,-1.03138543,2020-11-30,36,Sacramento Kings,1620564,1620564,1882867,NONE,0,2020,NONE,SUMM,1
76587,350059,Jerian Grant,-1.247201416,2020-11-30,23,Houston Rockets,1882867,1882867,1882867,PART,50000,2020,NONE,REGCT,2
76587,350059,Jerian Grant,-1.247201416,2020-11-30,23,Houston Rockets,2130023,2130023,2130023,NONE,0,2021,NONE,REGCT,2
76593,348076,Justin Patton,-1.657305839,2020-11-30,27,Milwaukee Bucks,1620564,1620564,1678854,NONE,0,2020,NONE,SUMM,1
76559,347946,Sindarius Thornwell,-0.9688699511,2020-11-30,18,New Orleans Pelicans,1620564,1620564,1620564,PART,400000,2020,NONE,REGCT,1
76578,347326,Bismack Biyombo,-1.43289512,2020-11-30,44,Charlotte Hornets,3500000,3500000,3500000,FULL,3500000,2020,NONE,REGCT,1
76555,346724,Jeff Teague,-1.644934113,2020-11-30,16,Boston Celtics,1620564,1620564,2564753,FULL,2564753,2020,NONE,REGCT,1
76557,346658,Tristan Thompson,-2.351343986,2020-11-30,16,Boston Celtics,9258000,9258000,9258000,FULL,9258000,2020,NONE,REGCT,2
76557,346658,Tristan Thompson,-2.351343986,2020-11-30,16,Boston Celtics,9720900,9720900,9720900,FULL,9720900,2021,NONE,REGCT,2
76588,346556,JaMychal Green,-0.7800074073,2020-11-30,21,Denver Nuggets,7199760,7199760,7199760,FULL,7199760,2020,NONE,REGCT,2
76588,346556,JaMychal Green,-0.7800074073,2020-11-30,21,Denver Nuggets,7559748,7559748,7559748,FULL,7559748,2021,PLYR,REGCT,2
76607,342797,DeMarcus Cousins,0.3528064153,2020-11-30,23,Houston Rockets,1620564,1620564,2564753,NONE,0,2020,NONE,SUMM,1
76583,342159,Gerald Green,-1.371365188,2020-11-30,23,Houston Rockets,1620564,1620564,2564753,NONE,0,2020,NONE,SUMM,1
76541,462018,Kelan Martin,-1.774189717,2020-11-29,32,Indiana Pacers,1445697,1620564,1445697,PTCND,722848,2020,NONE,REGCT,2
76541,462018,Kelan Martin,-1.774189717,2020-11-29,32,Indiana Pacers,1701593,1701593,1701593,NOCND,0,2021,NONE,REGCT,2
76547,461024,Tyler Cook,-2.118971914,2020-11-29,28,Minnesota Timberwolves,1445697,1620564,1445697,NONE,0,2020,NONE,SUMM,1
76534,457567,Cameron Reynolds,-1.553239557,2020-11-29,37,San Antonio Spurs,1620564,1620564,1620564,NONE,0,2020,NONE,SUMM,1
76532,439608,Johnathan Motley,-1.534391469,2020-11-29,34,Phoenix Suns,1620564,1620564,1678854,NONE,0,2020,NONE,SUMM,1
76531,439608,Johnathan Motley,-1.534391469,2020-11-29,24,LA Clippers,1620564,1620564,1678854,NONE,0,2020,NONE,SUMM,1
76542,432682,Naz Mitrou-Long,-1.342120039,2020-11-29,32,Indiana Pacers,1620564,1620564,1678854,NONE,0,2020,NONE,SUMM,1
76536,384548,Elfrid Payton,0.7455055851,2020-11-29,30,New York Knicks,4767000,4767000,4767000,FULL,4767000,2020,NONE,REGCT,1
76533,348023,Keita Bates-Diop,-2.305840732,2020-11-29,37,San Antonio Spurs,0,0,0,PART,50000,2020,NONE,2WCT,1
76537,347746,Theo Pinson,-2.518075887,2020-11-29,30,New York Knicks,0,0,0,PART,50000,2020,NONE,2WCT,1
76540,347523,JaKarr Sampson,-0.9298201076,2020-11-29,32,Indiana Pacers,1620564,1620564,1882867,FULL,1882867,2020,NONE,REGCT,1
76535,346943,Gordon Hayward,2.330272084,2020-11-29,16,Boston Celtics,28500000,28500000,28500000,FULL,28500000,2020,NONE,REGCT,4
76535,346943,Gordon Hayward,2.330272084,2020-11-29,16,Boston Celtics,29925000,29925000,29925000,FULL,29925000,2021,NONE,REGCT,4
76535,346943,Gordon Hayward,2.330272084,2020-11-29,16,Boston Celtics,30075000,30075000,30075000,FULL,30075000,2022,NONE,REGCT,4
76535,346943,Gordon Hayward,2.330272084,2020-11-29,16,Boston Celtics,31500000,31500000,31500000,FULL,31500000,2023,NONE,REGCT,4
76528,495190,Alize Johnson,-2.125317607,2020-11-28,39,Toronto Raptors,1620564,1620564,1620564,NONE,0,2020,NONE,SUMM,1
76518,487399,DaQuan Jeffries,-1.963439271,2020-11-28,36,Sacramento Kings,1445697,1620564,1445697,FULL,1445697,2020,NONE,REGCT,2
76518,487399,DaQuan Jeffries,-1.963439271,2020-11-28,36,Sacramento Kings,1701593,1701593,1701593,FULL,1701593,2021,TEAM,REGCT,2
76529,469167,Oshae Brissett,-1.662641506,2020-11-28,39,Toronto Raptors,1445697,1620564,1445697,PART,300000,2020,NONE,REGCT,2
76529,469167,Oshae Brissett,-1.662641506,2020-11-28,39,Toronto Raptors,1701593,1701593,1701593,NONE,0,2021,NONE,REGCT,2
76513,461099,Marques Bolden,-3.323220774,2020-11-28,17,Cleveland Cavaliers,1445697,1620564,1445697,NONE,0,2020,NONE,SUMM,1
76517,439796,Bam Adebayo,1.987081995,2020-11-28,26,Miami Heat,28103500,28103500,28103500,FULL,28103500,2021,NONE,RSEX,5
76517,439796,Bam Adebayo,1.987081995,2020-11-28,26,Miami Heat,30351780,30351780,30351780,FULL,30351780,2022,NONE,RSEX,5
76517,439796,Bam Adebayo,1.987081995,2020-11-28,26,Miami Heat,32600060,32600060,32600060,FULL,32600060,2023,NONE,RSEX,5
76517,439796,Bam Adebayo,1.987081995,2020-11-28,26,Miami Heat,34848340,34848340,34848340,FULL,34848340,2024,NONE,RSEX,5
76517,439796,Bam Adebayo,1.987081995,2020-11-28,26,Miami Heat,37096620,37096620,37096620,FULL,37096620,2025,NONE,RSEX,5
76514,437574,Thon Maker,-2.281902808,2020-11-28,17,Cleveland Cavaliers,1620564,1620564,1737145,NONE,0,2020,NONE,SUMM,1
76520,349575,Langston Galloway,-0.8578638829,2020-11-28,34,Phoenix Suns,1620564,1620564,2028594,FULL,2028594,2020,NONE,REGCT,1
76519,348090,Jae Crowder,0.1645930195,2020-11-28,34,Phoenix Suns,9258000,9258000,9258000,FULL,9258000,2020,NONE,REGCT,3
76519,348090,Jae Crowder,0.1645930195,2020-11-28,34,Phoenix Suns,9720900,9720900,9720900,FULL,9720900,2021,NONE,REGCT,3
76519,348090,Jae Crowder,0.1645930195,2020-11-28,34,Phoenix Suns,10183800,10183800,10183800,FULL,10183800,2022,NONE,REGCT,3
76551,348027,Brandon Ingram,0.6237531771,2020-11-28,18,New Orleans Pelicans,27285000,27285000,27285000,FULL,27285000,2020,NONE,REGCT,5
76551,348027,Brandon Ingram,0.6237531771,2020-11-28,18,New Orleans Pelicans,29467800,29467800,29467800,FULL,29467800,2021,NONE,REGCT,5
76551,348027,Brandon Ingram,0.6237531771,2020-11-28,18,New Orleans Pelicans,31650600,31650600,31650600,FULL,31650600,2022,NONE,REGCT,5
76551,348027,Brandon Ingram,0.6237531771,2020-11-28,18,New Orleans Pelicans,33833400,33833400,33833400,FULL,33833400,2023,NONE,REGCT,5
76551,348027,Brandon Ingram,0.6237531771,2020-11-28,18,New Orleans Pelicans,36016200,36016200,36016200,FULL,36016200,2024,NONE,REGCT,5
76521,347978,Damian Jones,-0.5494312281,2020-11-28,34,Phoenix Suns,1737145,1737145,1737145,PTCND,350000,2020,NONE,REGCT,2
76521,347978,Damian Jones,-0.5494312281,2020-11-28,34,Phoenix Suns,1977011,1977011,1977011,NOCND,0,2021,NONE,REGCT,2
76511,347718,Kris Dunn,-0.5209126482,2020-11-28,15,Atlanta Hawks,4767000,4767000,4767000,FULL,4767000,2020,NONE,REGCT,2
76511,347718,Kris Dunn,-0.5209126482,2020-11-28,15,Atlanta Hawks,5005350,5005350,5005350,FULL,5005350,2021,PLYR,REGCT,2
76515,347135,Michael Kidd-Gilchrist,-1.008224362,2020-11-28,30,New York Knicks,1620564,1620564,2320044,NONE,0,2020,NONE,SUMM,1
76527,347134,Dario Saric,-0.8756038753,2020-11-28,34,Phoenix Suns,9250000,9250000,9250000,FULL,9250000,2020,NONE,REGCT,3
76527,347134,Dario Saric,-0.8756038753,2020-11-28,34,Phoenix Suns,8510000,8510000,8510000,FULL,8510000,2021,NONE,REGCT,3
76527,347134,Dario Saric,-0.8756038753,2020-11-28,34,Phoenix Suns,9240000,9240000,9240000,FULL,9240000,2022,NONE,REGCT,3
76526,346720,E'Twaun Moore,-0.4272405602,2020-11-28,34,Phoenix Suns,1620564,1620564,2331593,FULL,2331593,2020,NONE,REGCT,1
76524,344194,Udonis Haslem,-4.943568273,2020-11-28,26,Miami Heat,1620564,1620564,2564753,FULL,2564753,2020,NONE,REGCT,1
76483,469419,Jordan Bone,-2.614339151,2020-11-27,31,Orlando Magic,0,0,0,PART,50000,2020,NONE,2WCT,1
76481,462431,Zach Norvell Jr.,-1.879186461,2020-11-27,19,Chicago Bulls,1445697,1620564,1445697,NONE,0,2020,NONE,SUMM,1
76476,462291,Brian Bowen II,-2.086856042,2020-11-27,32,Indiana Pacers,0,0,0,PART,50000,2020,NONE,2WCT,1
76485,461411,Robert Franks,-1.914251412,2020-11-27,31,Orlando Magic,1445697,1620564,1445697,NONE,0,2020,NONE,SUMM,1
76506,441102,Yuta Watanabe,-2.114892584,2020-11-27,39,Toronto Raptors,1620564,1620564,1620564,NONE,0,2020,NONE,SUMM,1
76500,440136,Juancho Hernangomez,-2.08163467,2020-11-27,28,Minnesota Timberwolves,6493000,6493000,6493000,PTCND,5718000,2020,NONE,REGCT,3
76500,440136,Juancho Hernangomez,-2.08163467,2020-11-27,28,Minnesota Timberwolves,7012440,7012440,7012440,PTCND,6175440,2021,NONE,REGCT,3
76500,440136,Juancho Hernangomez,-2.08163467,2020-11-27,28,Minnesota Timberwolves,7531880,7531880,7531880,NOCND,0,2022,NONE,REGCT,3
76510,439554,Chimezie Metu,-2.215110975,2020-11-27,36,Sacramento Kings,1620564,1620564,1620564,PART,50000,2020,NONE,REGCT,3
76510,439554,Chimezie Metu,-2.215110975,2020-11-27,36,Sacramento Kings,1762796,1762796,1762796,NONE,0,2021,NONE,REGCT,3
76510,439554,Chimezie Metu,-2.215110975,2020-11-27,36,Sacramento Kings,1910860,1910860,1910860,NONE,0,2022,NONE,REGCT,3
76498,439540,Derrick Walton Jr.,-1.83969203,2020-11-27,33,Philadelphia 76ers,1620564,1620564,1620564,NONE,0,2020,NONE,SUMM,1
76497,348633,Ryan Broekhoff,-1.038566965,2020-11-27,33,Philadelphia 76ers,1620564,1620564,1620564,NONE,0,2020,NONE,SUMM,1
76475,348121,Tyler Johnson,-2.405083997,2020-11-27,29,Brooklyn Nets,1620564,1620564,2028594,FULL,2028594,2020,NONE,REGCT,1
76499,347749,Noah Vonleh,-1.421129259,2020-11-27,19,Chicago Bulls,1620564,1620564,2028594,NONE,0,2020,NONE,REGCT,1
76494,347749,Noah Vonleh,-1.421129259,2020-11-27,19,Chicago Bulls,1620564,1620564,2028594,NOCND,0,2020,NONE,REGCT,1
76491,347104,Justin Anderson,-1.944384402,2020-11-27,33,Philadelphia 76ers,1882867,1882867,1882867,PART,125000,2020,NONE,REGCT,2
76491,347104,Justin Anderson,-1.944384402,2020-11-27,33,Philadelphia 76ers,2130023,2130023,2130023,NONE,0,2021,NONE,REGCT,2
76493,347089,Hassan Whiteside,0.8189847777,2020-11-27,36,Sacramento Kings,1620564,1620564,2320044,FULL,2320044,2020,NONE,REGCT,1
76501,342867,Garrett Temple,-1.569654354,2020-11-27,19,Chicago Bulls,4767000,4767000,4767000,FULL,4767000,2020,NONE,REGCT,1
76472,468580,Kostas Antetokounmpo,-1.526071909,2020-11-26,25,Los Angeles Lakers,0,0,0,PART,50000,2020,NONE,2WCT,1
76473,348001,Henry Ellenson,-2.775433181,2020-11-26,39,Toronto Raptors,1737145,1737145,1737145,PART,50000,2020,NONE,REGCT,2
76473,348001,Henry Ellenson,-2.775433181,2020-11-26,39,Toronto Raptors,1977011,1977011,1977011,NONE,0,2021,NONE,REGCT,2
76454,487405,Chris Boucher,-0.1502699828,2020-11-25,39,Toronto Raptors,6500000,6500000,6500000,FULL,6500000,2020,NONE,REGCT,2
76454,487405,Chris Boucher,-0.1502699828,2020-11-25,39,Toronto Raptors,7020000,7020000,7020000,FULL,7020000,2021,NONE,REGCT,2
76460,486647,Jarrell Brantley,-1.388031189,2020-11-25,40,Utah Jazz,0,0,0,PART,50000,2020,NONE,2WCT,1
76471,443358,Malik Beasley,-0.8156168065,2020-11-25,28,Minnesota Timberwolves,13425895,13425895,13425895,FULL,13325895,2020,NONE,REGCT,4
76471,443358,Malik Beasley,-0.8156168065,2020-11-25,28,Minnesota Timberwolves,14491964,14491964,14491964,FULL,14391964,2021,NONE,REGCT,4
76471,443358,Malik Beasley,-0.8156168065,2020-11-25,28,Minnesota Timberwolves,15558035,15558035,15558035,FULL,15458035,2022,NONE,REGCT,4
76471,443358,Malik Beasley,-0.8156168065,2020-11-25,28,Minnesota Timberwolves,16524106,16524106,16524106,FULL,16524106,2023,TEAM,REGCT,4
